연 번,행정동,도로명주소,지번주소,위도,경도
1,후암동,서울특별시 용산구 두텁바위로60길 58 (후암동),서울특별시 용산구 후암동 358-34,37.5487385,126.9831276
2,후암동,서울특별시 용산구 후암로44길 8 (후암동),서울특별시 용산구 후암동 1-20,37.5522792,126.9770906
3,후암동,서울특별시 용산구 두텁바위로75길 3 (후암동),서울특별시 용산구 후암동 30-6,37.55256501,126.9789934
4,후암동,서울특별시 용산구 두텁바위로75길 10 (후암동),서울특별시 용산구 후암동 30-3,37.5523767,126.9786246
5,후암동,서울특별시 용산구 두텁바위로75길 22 (후암동),서울특별시 용산구 후암동 30-68,37.55202273,126.9789609
6,후암동,서울특별시 용산구 후암로34길 31 (후암동),서울특별시 용산구 후암동 30-30,37.55167278,126.9786395
7,후암동,서울특별시 용산구 두텁바위로75길 26 (후암동),서울특별시 용산구 후암동 30-21,37.55190879,126.9790891
8,후암동,서울특별시 용산구 두텁바위로69길 23-4 (후암동),서울특별시 용산구 후암동 58-4,37.55079863,126.9797816
9,후암동,서울특별시 용산구 두텁바위로69길 39 (후암동),서울특별시 용산구 후암동 41-9,37.551292,126.9791038
10,후암동,서울특별시 용산구 후암로28가길 30 (후암동),서울특별시 용산구 후암동 58-13,37.55063276,126.9794541
11,후암동,서울특별시 용산구 후암로28가길 17 (후암동),서울특별시 용산구 후암동 60-28,37.55041881,126.9786737
12,후암동,서울특별시 용산구 후암로16다길 4-6 (후암동),서울특별시 용산구 후암동 247-53,37.54813463,126.978951
13,후암동,서울특별시 용산구 후암로28마길 2 (후암동),서울특별시 용산구 후암동 302,37.54943716,126.9802306
14,후암동,서울특별시 용산구 후암로28다길 4 (후암동),서울특별시 용산구 후암동 55-14,37.54958589,126.979299
15,후암동,서울특별시 용산구 후암로16길 40 (후암동),서울특별시 용산구 후암동 244-132,37.54905605,126.979734
16,후암동,서울특별시 용산구 후암로28바길 17 (후암동),서울특별시 용산구 후암동 297-3,37.54844132,126.9799655
17,후암동,서울특별시 용산구 두텁바위로69길 23-4 (후암동),서울특별시 용산구 후암동 58-4,37.55079863,126.9797816
18,후암동,서울특별시 용산구 두텁바위로31길 20 (후암동),서울특별시 용산구 후암동 264-11,37.54714103,126.9804593
19,후암동,서울특별시 용산구 두텁바위로69길 15-23 (후암동),서울특별시 용산구 후암동 45-35,37.55058711,126.9807548
20,후암동,서울특별시 용산구 후암로16길 17 (후암동),서울특별시 용산구 후암동 244-171,37.54866156,126.9788006
21,후암동,서울특별시 용산구 후암로16가길 24 (후암동),서울특별시 용산구 후암동 252-1,37.54720224,126.9785977
22,후암동,서울특별시 용산구 후암로48길 46 (후암동),서울특별시 용산구 후암동 436-2,37.55309214,126.9785339
23,후암동,서울특별시 용산구 후암로16길 5 (후암동),서울특별시 용산구 후암동 244-110,37.54844794,126.9782257
24,후암동,서울특별시 용산구 소월로 68-1 (후암동),서울특별시 용산구 후암동 448-110,37.55434294,126.977997
25,후암동,서울특별시 용산구 두텁바위로1길 86 (후암동),서울특별시 용산구 후암동 160-1,37.54770302,126.9758613
26,후암동,서울특별시 용산구 후암로48길 16 (후암동),서울특별시 용산구 후암동 438-7,37.55280722,126.9771169
27,후암동,서울특별시 용산구 후암로48길 38-22 (후암동),서울특별시 용산구 후암동 437,37.55290464,126.9784788
28,후암동,서울특별시 용산구 한강대로98나길 12 (후암동),서울특별시 용산구 후암동 143-18,37.54847063,126.9741413
29,후암동,서울특별시 용산구 후암로13가길 18 (후암동),서울특별시 용산구 후암동 105-143,37.54805288,126.9769154
30,후암동,서울특별시 용산구 후암로13가길 28 (후암동),서울특별시 용산구 후암동 105-75,37.5484122,126.9764829
31,후암동,서울특별시 용산구 두텁바위로1길 103-11 (후암동),서울특별시 용산구 후암동 128-2,37.54884723,126.9756973
32,후암동,서울특별시 용산구 두텁바위로1가길 33 (후암동),서울특별시 용산구 후암동 136-2,37.54788514,126.9760123
33,후암동,서울특별시 용산구 한강대로102다길 26 (후암동),서울특별시 용산구 후암동 143-23,37.54832169,126.974389
34,후암동,서울특별시 용산구 한강대로104라길 30-17 (후암동),서울특별시 용산구 후암동 140-6,37.54829789,126.9754231
35,후암동,서울특별시 용산구 두텁바위로13길 6 (후암동),서울특별시 용산구 후암동 175-8,37.54602146,126.9768671
36,후암동,서울특별시 용산구 후암로4길 57 (후암동),서울특별시 용산구 후암동 286-2,37.54828006,126.9802077
37,후암동,서울특별시 용산구 한강대로98다길 13 (후암동),서울특별시 용산구 후암동 143-42,37.54773295,126.9737632
38,후암동,서울특별시 용산구 한강대로98다길 28 (후암동),서울특별시 용산구 후암동 142-104,37.5479401,126.9741032
39,후암동,서울특별시 용산구 후암로 65 (후암동),서울특별시 용산구 후암동 458,37.55155167,126.9760794
40,후암동,서울특별시 용산구 두텁바위로1나길 38 (후암동),서울특별시 용산구 후암동 210-2,37.54698633,126.9775064
41,후암동,서울특별시 용산구 후암로 70 (후암동),서울특별시 용산구 후암동 1-42,37.55212596,126.9770807
42,후암동,서울특별시 용산구 두텁바위로1나길 7 (후암동),서울특별시 용산구 후암동 185-14,37.54674362,126.9760084
43,후암동,서울특별시 용산구 후암로 33-3 (후암동),서울특별시 용산구 후암동 105-6,37.54881783,126.9774841
44,후암동,서울특별시 용산구 후암로34길 21-3 (후암동),서울특별시 용산구 후암동 30-180,37.55148,126.9781845
45,후암동,서울특별시 용산구 후암로15길 41 (후암동),서울특별시 용산구 후암동 105-30,37.54948562,126.9768567
46,후암동,서울특별시 용산구 소월로2가길 10 (후암동),서울특별시 용산구 후암동 448-85,37.55428528,126.9771297
47,후암동,서울특별시 용산구 후암로 59 (후암동),서울특별시 용산구 후암동 79,37.5510811,126.9768438
48,후암동,서울특별시 용산구 후암로34길 6 (후암동),서울특별시 용산구 후암동 27-2,37.55103282,126.9775835
49,후암동,서울특별시 용산구 두텁바위로38가길 2 (후암동),서울특별시 용산구 후암동 415-7,37.54690461,126.9824813
50,후암동,서울특별시 용산구 두텁바위로37길 16 (후암동),서울특별시 용산구 후암동 389-21,37.54775469,126.9811103
51,후암동,서울특별시 용산구 두텁바위로1길 57 (후암동),서울특별시 용산구 후암동 164-41,37.54664348,126.9751358
52,후암동,서울특별시 용산구 후암로28길 72-2 (후암동),서울특별시 용산구 후암동 318,37.54889202,126.9811367
53,후암동,서울특별시 용산구 두텁바위로58길 28 (후암동),서울특별시 용산구 후암동 358-4,37.54920378,126.9827178
54,후암동,서울특별시 용산구 소월로 60 (후암동),서울특별시 용산구 후암동 448-87,37.55466605,126.9773166
55,후암동,서울특별시 용산구 두텁바위로38길 22 (후암동),서울특별시 용산구 후암동 409-119,37.5470688,126.982889
56,후암동,서울특별시 용산구 두텁바위로47길 5 (후암동),서울특별시 용산구 후암동 395-1,37.54855614,126.9819551
57,후암동,서울특별시 용산구 두텁바위로58길 61 (후암동),서울특별시 용산구 후암동 358-78,37.54785096,126.9832115
58,후암동,서울특별시 용산구 두텁바위로58길 7-6 (후암동),서울특별시 용산구 후암동 358-48,37.54999201,126.9824261
59,후암동,서울특별시 용산구 두텁바위로 129 (후암동),서울특별시 용산구 후암동 336-7,37.5504297,126.9811843
60,후암동,서울특별시 용산구 두텁바위로38길 38 (후암동),서울특별시 용산구 후암동 409-87,37.54674888,126.9835662
61,후암동,서울특별시 용산구 두텁바위로 112-1 (후암동),서울특별시 용산구 후암동 356,37.5491669,126.9822236
62,후암동,서울특별시 용산구 두텁바위로58길 17-1 (후암동),서울특별시 용산구 후암동 358-24,37.54971566,126.9826965
63,후암동,서울특별시 용산구 두텁바위로58길 14 (후암동),서울특별시 용산구 후암동 352-1,37.54976402,126.9822557
64,후암동,서울특별시 용산구 두텁바위로58길 45 (후암동),서울특별시 용산구 후암동 358-49,37.54857828,126.9832632
65,후암동,서울특별시 용산구 두텁바위로 133-2 (후암동),서울특별시 용산구 후암동 337-5,37.55094654,126.9813904
66,후암동,서울특별시 용산구 두텁바위로 106-2 (후암동),서울특별시 용산구 후암동 400-17,37.54851398,126.9824326
67,후암동,서울특별시 용산구 두텁바위로60길 82 (후암동),서울특별시 용산구 후암동 406-41,37.54801843,126.9839701
68,후암동,서울특별시 용산구 두텁바위로 125 (후암동),서울특별시 용산구 후암동 336-11,37.54996158,126.981401
69,후암동,서울특별시 용산구 두텁바위로1길 51 (후암동),서울특별시 용산구 후암동 164-14,37.54653987,126.9749161
70,후암동,서울특별시 용산구 두텁바위로 110-4 (후암동),서울특별시 용산구 후암동 399-3,37.54882397,126.9824676
71,후암동,서울특별시 용산구 두텁바위로 94 (후암동),서울특별시 용산구 후암동 404-14,37.54734261,126.9821019
72,후암동,서울특별시 용산구 두텁바위로53길 2 (후암동),서울특별시 용산구 후암동 352-13,37.54930206,126.9817394
73,후암동,서울특별시 용산구 두텁바위로 123 (후암동),서울특별시 용산구 후암동 336-6,37.54986973,126.9814887
74,후암동,서울특별시 용산구 두텁바위로 148 (후암동),서울특별시 용산구 후암동 30-182,37.55183665,126.9809167
75,후암동,서울특별시 용산구 후암로34길 50 (후암동),서울특별시 용산구 후암동 30-35,37.55179763,126.9796984
76,용산2가동,서울특별시 용산구 신흥로 15-1 (용산동2가),서울특별시 용산구 용산동2가 5-76,37.54003415,126.9864788
77,용산2가동,서울특별시 용산구 신흥로 54 (용산동2가),서울특별시 용산구 용산동2가 45-1,37.5430744,126.9878064
78,용산2가동,서울특별시 용산구 신흥로2길 7 (용산동2가),서울특별시 용산구 용산동2가 46-5,37.5403509,126.9868671
79,용산2가동,서울특별시 용산구 신흥로16길 40 (용산동2가),서울특별시 용산구 용산동2가 5-236,37.54513864,126.9880859
80,용산2가동,서울특별시 용산구 신흥로2길 68 (용산동2가),서울특별시 용산구 용산동2가 47-3,37.54270346,126.98795
81,용산2가동,서울특별시 용산구 신흥로15길 11 (용산동2가),서울특별시 용산구 용산동2가 21-1,37.54427085,126.9861612
82,용산2가동,서울특별시 용산구 신흥로2길 23 (용산동2가),서울특별시 용산구 용산동2가 46-2,37.54083304,126.9872139
83,용산2가동,서울특별시 용산구 소월로30길 19-8 (용산동2가),서울특별시 용산구 용산동2가 5-1475,37.54526153,126.9888749
84,용산2가동,서울특별시 용산구 신흥로12길 17 (용산동2가),서울특별시 용산구 용산동2가 26-3,37.54376562,126.9882262
85,용산2가동,서울특별시 용산구 신흥로12길 47 (용산동2가),서울특별시 용산구 용산동2가 25-1,37.54492247,126.9876881
86,용산2가동,서울특별시 용산구 신흥로3가길 1 (용산동2가),서울특별시 용산구 용산동2가 5-768,37.5412144,126.9864681
87,용산2가동,서울특별시 용산구 신흥로3길 14 (용산동2가),서울특별시 용산구 용산동2가 44-24,37.54142499,126.9864242
88,용산2가동,서울특별시 용산구 신흥로3가길 41 (용산동2가),서울특별시 용산구 용산동2가 5-43,37.54156138,126.9843274
89,용산2가동,서울특별시 용산구 신흥로9길 15-14 (용산동2가),서울특별시 용산구 용산동2가 36-3,37.54320864,126.9865575
90,용산2가동,서울특별시 용산구 소월로30길 53-1 (용산동2가),서울특별시 용산구 용산동2가 5-1502,37.54417382,126.9890318
91,용산2가동,서울특별시 용산구 소월로20길 37 (용산동2가),서울특별시 용산구 용산동2가 19-13,37.54470181,126.9853395
92,용산2가동,서울특별시 용산구 신흥로3나길 19-11 (용산동2가),서울특별시 용산구 용산동2가 5-948,37.5422969,126.9843755
93,용산2가동,서울특별시 용산구 신흥로5길 60 (용산동2가),서울특별시 용산구 용산동2가 34-31,37.54322016,126.9847208
94,용산2가동,서울특별시 용산구 신흥로5길 27 (용산동2가),서울특별시 용산구 용산동2가 42-7,37.54218209,126.9859873
95,용산2가동,서울특별시 용산구 신흥로3가길 77 (용산동2가),서울특별시 용산구 용산동2가 5-1238,37.543157,126.9837774
96,용산2가동,서울특별시 용산구 신흥로7길 13 (용산동2가),서울특별시 용산구 용산동2가 39-10,37.54228835,126.9866851
97,용산2가동,서울특별시 용산구 신흥로11길 43-6 (용산동2가),서울특별시 용산구 용산동2가 20-6,37.54456333,126.9858826
98,용산2가동,서울특별시 용산구 소월로20길 52 (용산동2가),서울특별시 용산구 용산동2가 1-1621,37.54443735,126.9845463
99,용산2가동,서울특별시 용산구 신흥로7길 61 (용산동2가),서울특별시 용산구 용산동2가 34-6,37.54369598,126.9845847
100,용산2가동,서울특별시 용산구 소월로20길 72 (용산동2가),서울특별시 용산구 용산동2가 5-1128,37.54366805,126.9840944
101,용산2가동,서울특별시 용산구 신흥로7길 13-5 (용산동2가),서울특별시 용산구 용산동2가 39-23,37.54217446,126.9865892
102,용산2가동,서울특별시 용산구 신흥로 103-1 (용산동2가),서울특별시 용산구 용산동2가 1-108,37.54482533,126.9844705
103,남영동,서울특별시 용산구 한강대로98길 10-9 (갈월동),서울특별시 용산구 갈월동 7-172,37.54781385,126.9727753
104,남영동,서울특별시 용산구 한강대로98길 22 (갈월동),서울특별시 용산구 갈월동 7-194,37.5481137,126.9732146
105,남영동,서울특별시 용산구 한강대로94길 4-7 (갈월동),서울특별시 용산구 갈월동 11-29,37.5466414,126.9723309
106,남영동,서울특별시 용산구 한강대로96길 35 (갈월동),서울특별시 용산구 갈월동 7-28,37.54706467,126.9738777
107,남영동,서울특별시 용산구 한강대로72길 17-6 (남영동),서울특별시 용산구 남영동 108-11,37.54095507,126.9743356
108,남영동,서울특별시 용산구 한강대로104길 30 (동자동),서울특별시 용산구 동자동 24-1,37.5502475,126.9737686
109,남영동,서울특별시 용산구 한강대로72길 11-22 (남영동),서울특별시 용산구 남영동 114-17,37.54155878,126.9739454
110,남영동,서울특별시 용산구 두텁바위로5길 21 (갈월동),서울특별시 용산구 갈월동 14-4,37.54628092,126.9730112
111,남영동,서울특별시 용산구 한강대로94길 14 (갈월동),서울특별시 용산구 갈월동 11-23,37.54673609,126.972734
112,남영동,서울특별시 용산구 한강대로96길 50 (갈월동),서울특별시 용산구 갈월동 7-79,37.54671616,126.974477
113,남영동,서울특별시 용산구 한강대로80길 21-7 (남영동),서울특별시 용산구 남영동 50-1,37.54293313,126.9738835
114,남영동,서울특별시 용산구 한강대로76길 11-10 (남영동),서울특별시 용산구 남영동 99-3,37.5420046,126.9738458
115,남영동,서울특별시 용산구 한강대로102길 12 (갈월동),서울특별시 용산구 갈월동 1-5,37.54978048,126.9726745
116,남영동,서울특별시 용산구 한강대로102가길 5 (갈월동),서울특별시 용산구 갈월동 6-11,37.54928331,126.9733336
117,남영동,서울특별시 용산구 후암로57길 41 (동자동),서울특별시 용산구 동자동 35-125,37.55166087,126.9740874
118,남영동,서울특별시 용산구 한강대로104마길 41 (동자동),서울특별시 용산구 동자동 35-18,37.55164864,126.9747275
119,남영동,서울특별시 용산구 한강대로50길 21 (한강로2가),서울특별시 용산구 남영동 47-2,37.53170461,126.972064
120,남영동,서울특별시 용산구 후암로49길 32 (동자동),서울특별시 용산구 동자동 19-94,37.55217974,126.9749878
121,남영동,서울특별시 용산구 한강대로84길 22 (남영동),서울특별시 용산구 남영동 46-1,37.54366108,126.9737439
122,남영동,서울특별시 용산구 한강대로104마길 22 (동자동),서울특별시 용산구 동자동 19-37,37.55078517,126.9750139
123,남영동,서울특별시 용산구 후암로57길 26 (동자동),서울특별시 용산구 동자동 17-3,37.55240919,126.9735476
124,남영동,서울특별시 용산구 한강대로104마길 27 (동자동),서울특별시 용산구 동자동 19-15,37.55104162,126.9747435
125,남영동,서울특별시 용산구 한강대로104다길 9 (동자동),서울특별시 용산구 동자동 20-4,37.55020359,126.9750844
126,남영동,서울특별시 용산구 후암로57길 17-32 (동자동),서울특별시 용산구 동자동 7-2,37.55267058,126.9750131
127,남영동,서울특별시 용산구 후암로49길 22 (동자동),서울특별시 용산구 동자동 6-5,37.5525707,126.9752839
128,청파동,서울특별시 용산구 청파로71길 64-4 (청파동1가),서울특별시 용산구 청파동1가 15-1,37.54949229,126.9665968
129,청파동,서울특별시 용산구 효창원로86다길 29 (청파동1가),서울특별시 용산구 청파동1가 89-27,37.54844216,126.9668393
130,청파동,서울특별시 용산구 효창원로98길 19 (청파동1가),서울특별시 용산구 청파동1가 3-59,37.54931251,126.9645419
131,청파동,서울특별시 용산구 효창원로86라길 20 (청파동1가),서울특별시 용산구 청파동1가 97-16,37.54748084,126.967017
132,청파동,서울특별시 용산구 청파로71길 95 (청파동1가),서울특별시 용산구 청파동1가 3-11,37.54921317,126.9646182
133,청파동,서울특별시 용산구 청파로71길 78-24 (청파동1가),서울특별시 용산구 청파동1가 3-29,37.55002716,126.9656026
134,청파동,서울특별시 용산구 효창원로94길 17 (청파동1가),서울특별시 용산구 청파동1가 204-8,37.54832501,126.9643835
135,청파동,서울특별시 용산구 효창원로104라길 12-8 (청파동1가),서울특별시 용산구 청파동1가 1-63,37.55071115,126.9659606
136,청파동,서울특별시 용산구 청파로71길 77 (청파동1가),서울특별시 용산구 청파동1가 4-2,37.54917953,126.9657357
137,청파동,서울특별시 용산구 청파로57길 28-3 (청파동1가),서울특별시 용산구 청파동1가 100-37,37.54719189,126.9684069
138,청파동,서울특별시 용산구 청파로73길 9 (청파동1가),서울특별시 용산구 청파동1가 42-2,37.54980392,126.9690697
139,청파동,서울특별시 용산구 청파로73나길 12 (청파동1가),서울특별시 용산구 청파동1가 1-155,37.55070885,126.966748
140,청파동,서울특별시 용산구 효창원로86라길 25-8 (청파동1가),서울특별시 용산구 청파동1가 97-39,37.54783053,126.9664921
141,청파동,서울특별시 용산구 청파로71다길 26 (청파동1가),서울특별시 용산구 청파동1가 89-11,37.54812439,126.9660794
142,청파동,서울특별시 용산구 청파로71길 58-7 (청파동1가),서울특별시 용산구 청파동1가 1-45,37.54960752,126.9667053
143,청파동,서울특별시 용산구 효창원로86라길 54 (청파동1가),서울특별시 용산구 청파동1가 89-19,37.54891865,126.9670611
144,청파동,서울특별시 용산구 효창원로104라길 2 (청파동1가),서울특별시 용산구 청파동1가 1-109,37.5504615,126.9655177
145,청파동,서울특별시 용산구 효창원로86다길 8 (청파동1가),서울특별시 용산구 청파동1가 89-64,37.54821273,126.9655462
146,청파동,서울특별시 용산구 청파로71나길 25 (청파동1가),서울특별시 용산구 청파동1가 89-17,37.54851302,126.9672371
147,청파동,서울특별시 용산구 효창원로98길 41 (청파동1가),서울특별시 용산구 청파동1가 3-21,37.54898722,126.9655912
148,청파동,서울특별시 용산구 청파로63길 24 (청파동1가),서울특별시 용산구 청파동1가 121-13,37.54829231,126.9687957
149,청파동,서울특별시 용산구 청파로47나길 71 (청파동1가),서울특별시 용산구 청파동1가 82,37.54793484,126.9681293
150,청파동,서울특별시 용산구 효창원로86다길 2 (청파동1가),서울특별시 용산구 청파동1가 89-121,37.54830068,126.9651779
151,청파동,서울특별시 용산구 청파로63가길 37 (청파동1가),서울특별시 용산구 청파동1가 97-8,37.54788047,126.9675782
152,청파동,서울특별시 용산구 효창원로86다길 1 (청파동1가),서울특별시 용산구 청파동1가 89-70,37.54845962,126.9651959
153,청파동,서울특별시 용산구 청파로57길 12 (청파동1가),서울특별시 용산구 청파동1가 106-1,37.54700688,126.9694094
154,청파동,서울특별시 용산구 청파로71길 23 (청파동1가),서울특별시 용산구 청파동1가 58-18,37.54944349,126.9685335
155,청파동,서울특별시 용산구 청파로47나길 39-12 (청파동1가),서울특별시 용산구 청파동1가 97-18,37.54694662,126.9672742
156,청파동,서울특별시 용산구 청파로71가길 23-8 (청파동1가),서울특별시 용산구 청파동1가 1-25,37.54983973,126.9671673
157,청파동,서울특별시 용산구 청파로47나길 49 (청파동1가),서울특별시 용산구 청파동1가 98-21,37.54700527,126.9676849
158,청파동,서울특별시 용산구 효창원로94길 3 (청파동1가),서울특별시 용산구 청파동1가 205-5,37.54844592,126.9636103
159,청파동,서울특별시 용산구 청파로71가길 41 (청파동1가),서울특별시 용산구 청파동1가 1-199,37.55018367,126.9663043
160,청파동,서울특별시 용산구 청파로47나길 91 (청파동1가),서울특별시 용산구 청파동1가 65,37.54878112,126.9685263
161,청파동,서울특별시 용산구 청파로71가길 60 (청파동1가),서울특별시 용산구 청파동1가 1-162,37.55097852,126.9665764
162,청파동,서울특별시 용산구 청파로47나길 82 (청파동1가),서울특별시 용산구 청파동1가 121-16,37.54835016,126.9684745
163,청파동,서울특별시 용산구 청파로71나길 7 (청파동1가),서울특별시 용산구 청파동1가 58-38,37.54913118,126.9678637
164,청파동,서울특별시 용산구 효창원로94길 23 (청파동1가),서울특별시 용산구 청파동1가 89-77,37.54829924,126.9647999
165,청파동,서울특별시 용산구 청파로71나길 21 (청파동1가),서울특별시 용산구 청파동1가 89-8,37.54855341,126.9676233
166,청파동,서울특별시 용산구 청파로53길 14 (청파동2가),서울특별시 용산구 청파동2가 22,37.54630662,126.9694527
167,청파동,서울특별시 용산구 청파로71나길 23-5 (청파동1가),서울특별시 용산구 청파동1가 89-13,37.54834897,126.9674554
168,청파동,서울특별시 용산구 청파로71가길 13-8 (청파동1가),서울특별시 용산구 청파동1가 1-11,37.54984353,126.9675981
169,청파동,서울특별시 용산구 청파로47나길 20 (청파동2가),서울특별시 용산구 청파동2가 41-18,37.54567943,126.9671453
170,청파동,서울특별시 용산구 청파로71다길 33 (청파동2가),서울특별시 용산구 청파동2가 1-61,37.54767089,126.966223
171,청파동,서울특별시 용산구 청파로53길 9-4 (청파동2가),서울특별시 용산구 청파동2가 26,37.54590622,126.9695092
172,청파동,서울특별시 용산구 청파로49길 22 (청파동2가),서울특별시 용산구 청파동2가 35-48,37.54545231,126.9691224
173,청파동,서울특별시 용산구 청파로71가길 22 (청파동1가),서울특별시 용산구 청파동1가 1-16,37.55025651,126.9674129
174,청파동,서울특별시 용산구 청파로71길 29-5 (청파동1가),서울특별시 용산구 청파동1가 58-32,37.54936951,126.9682279
175,청파동,서울특별시 용산구 청파로71가길 18 (청파동1가),서울특별시 용산구 청파동1가 1-9,37.55033023,126.9675944
176,청파동,서울특별시 용산구 효창원로86길 60-11 (청파동2가),서울특별시 용산구 청파동2가 42-24,37.54604137,126.9667727
177,청파동,서울특별시 용산구 효창원로86가길 28 (청파동1가),서울특별시 용산구 청파동1가 89-68,37.54802651,126.965609
178,청파동,서울특별시 용산구 청파로57가길 11 (청파동2가),서울특별시 용산구 청파동2가 10-11,37.54658885,126.9686774
179,청파동,서울특별시 용산구 효창원로86길 67-1 (청파동2가),서울특별시 용산구 청파동2가 8-5,37.54658003,126.9670333
180,청파동,서울특별시 용산구 효창원로86길 50 (청파동2가),서울특별시 용산구 청파동2가 48-1,37.5463992,126.9660098
181,청파동,서울특별시 용산구 청파로57가길 12-6 (청파동2가),서울특별시 용산구 청파동2가 10-25,37.54659619,126.9682122
182,청파동,서울특별시 용산구 청파로57가길 3 (청파동2가),서울특별시 용산구 청파동2가 10-18,37.54696387,126.9684858
183,청파동,서울특별시 용산구 효창원로86길 33 (청파동2가),서울특별시 용산구 청파동2가 1-157,37.54686793,126.9655499
184,청파동,서울특별시 용산구 청파로47나길 32 (청파동2가),서울특별시 용산구 청파동2가 9-23,37.54618289,126.9675158
185,청파동,서울특별시 용산구 청파로49길 46 (청파동2가),서울특별시 용산구 청파동2가 37-2,37.54538819,126.9679014
186,청파동,서울특별시 용산구 백범로79다길 48 (청파동3가),서울특별시 용산구 청파동3가 134-47,37.5416963,126.9674664
187,청파동,서울특별시 용산구 청파로47나길 39 (청파동2가),서울특별시 용산구 청파동2가 10-53,37.54660996,126.9675263
188,청파동,서울특별시 용산구 청파로49길 41 (청파동2가),서울특별시 용산구 청파동2가 70-7,37.54520795,126.9681025
189,청파동,서울특별시 용산구 청파로43라길 42 (청파동3가),서울특별시 용산구 청파동3가 118-80,37.54324162,126.9672321
190,청파동,서울특별시 용산구 효창원로86길 7 (청파동2가),서울특별시 용산구 청파동2가 1-80,37.54681346,126.9638186
191,청파동,서울특별시 용산구 효창원로 170 (청파동3가),서울특별시 용산구 청파동3가 132-124,37.54321917,126.96256
192,청파동,서울특별시 용산구 청파로43가길 10 (청파동3가),서울특별시 용산구 청파동3가 29-10,37.5438802,126.9693225
193,청파동,서울특별시 용산구 청파로43다길 28-6 (청파동3가),서울특별시 용산구 청파동3가 121-49,37.54243678,126.9692317
194,청파동,서울특별시 용산구 효창원로86길 60-7 (청파동2가),서울특별시 용산구 청파동2가 42-21,37.54618638,126.9667195
195,청파동,서울특별시 용산구 청파로43라길 38 (청파동3가),서울특별시 용산구 청파동3가 118-79,37.543202,126.9673859
196,청파동,서울특별시 용산구 청파로47가길 19-5 (청파동3가),서울특별시 용산구 청파동3가 118-46,37.54389127,126.9666512
197,청파동,서울특별시 용산구 백범로79길 88 (청파동3가),서울특별시 용산구 청파동3가 132-41,37.54263367,126.9647841
198,청파동,서울특별시 용산구 청파로43라길 18 (청파동3가),서울특별시 용산구 청파동3가 118-68,37.54311981,126.9682482
199,청파동,서울특별시 용산구 청파로43길 39 (청파동3가),서울특별시 용산구 청파동3가 121-5,37.54366794,126.9684644
200,청파동,서울특별시 용산구 효창원로 180 (청파동3가),서울특별시 용산구 청파동3가 132-59,37.54361561,126.96281
201,청파동,서울특별시 용산구 청파로43길 71 (청파동3가),서울특별시 용산구 청파동3가 118-280,37.54403919,126.9667071
